"","SiteKey","PlotKey","LineKey","Species","cover","cover2","coverCount","coverPercent","coverPercent2","LineID","PlotID","SiteID"
"3297",1606201259128643,1607261242373761,"1607261242523574","VUOC",0,0,0,0,0,"2","12_GUSG_CONTROL","GUSG_CONTROL"
"3298",1606201259128643,1607261242373761,"1607261242523574","ERNA10",0,0,0,0,0,"2","12_GUSG_CONTROL","GUSG_CONTROL"
"3299",1606201259128643,1607261242373761,"1607261242523574","ERLO4",0,0,0,0,0,"2","12_GUSG_CONTROL","GUSG_CONTROL"
"3300",1606201259128643,1607261242373761,"1607261242523574","PEBR9",0,0,0,0,0,"2","12_GUSG_CONTROL","GUSG_CONTROL"
"3301",1606201259128643,1607261242373761,"1607261242523574","MAVU",0,0,0,0,0,"2","12_GUSG_CONTROL","GUSG_CONTROL"
"3302",1606201259128643,1607261242373761,"1607261242523574","UNKSEEDLING",0,0,0,0,0,"2","12_GUSG_CONTROL","GUSG_CONTROL"
"3303",1606201259128643,1607261242373761,"1607261242523574","ATCA2",0,0,0,0,0,"2","12_GUSG_CONTROL","GUSG_CONTROL"
"3304",1606201259128643,1607261242373761,"1607261242523574","JUOS",0,0,0,0,0,"2","12_GUSG_CONTROL","GUSG_CONTROL"
"3305",1606201259128643,1607261242373761,"1607261242523574","SCLI",0,0,0,0,0,"2","12_GUSG_CONTROL","GUSG_CONTROL"
"3306",1606201259128643,1607261242373761,"1607261242523574","ATCO",0,0,0,0,0,"2","12_GUSG_CONTROL","GUSG_CONTROL"
"3307",1606201259128643,1607261242373761,"1607261242523574","ASAM5",0,0,0,0,0,"2","12_GUSG_CONTROL","GUSG_CONTROL"
"3308",1606201259128643,1607261242373761,"1607261242523574","PEPU7",2,0,2,0.04,4,"2","12_GUSG_CONTROL","GUSG_CONTROL"
"3309",1606201259128643,1607261242373761,"1607261242523574","SAVE4",0,0,0,0,0,"2","12_GUSG_CONTROL","GUSG_CONTROL"
"3310",1606201259128643,1607261242373761,"1607261242523574","THAU3",0,0,0,0,0,"2","12_GUSG_CONTROL","GUSG_CONTROL"
"3311",1606201259128643,1607261242373761,"1607261242523574","PHRE9",0,0,0,0,0,"2","12_GUSG_CONTROL","GUSG_CONTROL"
"3312",1606201259128643,1607261242373761,"1607261242523574","DRCU",0,0,0,0,0,"2","12_GUSG_CONTROL","GUSG_CONTROL"
"3313",1606201259128643,1607261242373761,"1607261242523574","ERIGE2",0,0,0,0,0,"2","12_GUSG_CONTROL","GUSG_CONTROL"
"3314",1606201259128643,1607261242373761,"1607261242523574","GUSA2",3,0,3,0.06,6,"2","12_GUSG_CONTROL","GUSG_CONTROL"
"3315",1606201259128643,1607261242373761,"1607261242523574","CHDE2",1,0,1,0.02,2,"2","12_GUSG_CONTROL","GUSG_CONTROL"
"3316",1606201259128643,1607261242373761,"1607261242523574","KRLA2",0,0,0,0,0,"2","12_GUSG_CONTROL","GUSG_CONTROL"
"3317",1606201259128643,1607261242373761,"1607261242523574","CHVI8",0,0,0,0,0,"2","12_GUSG_CONTROL","GUSG_CONTROL"
"3318",1606201259128643,1607261242373761,"1607261242523574","PASM",0,0,0,0,0,"2","12_GUSG_CONTROL","GUSG_CONTROL"
"3319",1606201259128643,1607261242373761,"1607261242523574","ARPU9",0,0,0,0,0,"2","12_GUSG_CONTROL","GUSG_CONTROL"
"3320",1606201259128643,1607261242373761,"1607261242523574","SPCR",0,0,0,0,0,"2","12_GUSG_CONTROL","GUSG_CONTROL"
"3321",1606201259128643,1607261242373761,"1607261242523574","DEPI",0,0,0,0,0,"2","12_GUSG_CONTROL","GUSG_CONTROL"
"3322",1606201259128643,1607261242373761,"1607261242523574","ERCO27",0,0,0,0,0,"2","12_GUSG_CONTROL","GUSG_CONTROL"
"3323",1606201259128643,1607261242373761,"1607261242523574","BUNKF01",0,0,0,0,0,"2","12_GUSG_CONTROL","GUSG_CONTROL"
"3324",1606201259128643,1607261242373761,"1607261242523574","ARFR4",0,0,0,0,0,"2","12_GUSG_CONTROL","GUSG_CONTROL"
"3325",1606201259128643,1607261242373761,"1607261242523574","LEMO2",0,0,0,0,0,"2","12_GUSG_CONTROL","GUSG_CONTROL"
"3326",1606201259128643,1607261242373761,"1607261242523574","TRDU",0,0,0,0,0,"2","12_GUSG_CONTROL","GUSG_CONTROL"
"3327",1606201259128643,1607261242373761,"1607261242523574","ERCI6",0,0,0,0,0,"2","12_GUSG_CONTROL","GUSG_CONTROL"
"3328",1606201259128643,1607261242373761,"1607261242523574","CHER2",0,0,0,0,0,"2","12_GUSG_CONTROL","GUSG_CONTROL"
"3329",1606201259128643,1607261242373761,"1607261242523574","TOAN",0,0,0,0,0,"2","12_GUSG_CONTROL","GUSG_CONTROL"
"3330",1606201259128643,1607261242373761,"1607261242523574","BRTE",0,0,0,0,0,"2","12_GUSG_CONTROL","GUSG_CONTROL"
"3331",1606201259128643,1607261242373761,"1607261242523574","OPPO",0,0,0,0,0,"2","12_GUSG_CONTROL","GUSG_CONTROL"
"3332",1606201259128643,1607261242373761,"1607261242523574","COWRW",0,0,0,0,0,"2","12_GUSG_CONTROL","GUSG_CONTROL"
"3333",1606201259128643,1607261242373761,"1607261242523574","PHLO2",0,0,0,0,0,"2","12_GUSG_CONTROL","GUSG_CONTROL"
"3334",1606201259128643,1607261242373761,"1607261242523574","ADLE",0,0,0,0,0,"2","12_GUSG_CONTROL","GUSG_CONTROL"
"3335",1606201259128643,1607261242373761,"1607261242523574","ASTRA",0,0,0,0,0,"2","12_GUSG_CONTROL","GUSG_CONTROL"
"3336",1606201259128643,1607261242373761,"1607261242523574","PHHOC",0,0,0,0,0,"2","12_GUSG_CONTROL","GUSG_CONTROL"
"3337",1606201259128643,1607261242373761,"1607261242523574","PHAU3",0,0,0,0,0,"2","12_GUSG_CONTROL","GUSG_CONTROL"
"3338",1606201259128643,1607261242373761,"1607261242523574","SPCO",0,0,0,0,0,"2","12_GUSG_CONTROL","GUSG_CONTROL"
"3339",1606201259128643,1607261242373761,"1607261242523574","IPPU4",0,0,0,0,0,"2","12_GUSG_CONTROL","GUSG_CONTROL"
"3340",1606201259128643,1607261242373761,"1607261242523574","HYFI",0,0,0,0,0,"2","12_GUSG_CONTROL","GUSG_CONTROL"
"3341",1606201259128643,1607261242373761,"1607261242523574","PIDE4",0,0,0,0,0,"2","12_GUSG_CONTROL","GUSG_CONTROL"
"3342",1606201259128643,1607261242373761,"1607261242523574","PIED",0,0,0,0,0,"2","12_GUSG_CONTROL","GUSG_CONTROL"
"3343",1606201259128643,1607261242373761,"1607261242523574","SAUU3",0,0,0,0,0,"2","12_GUSG_CONTROL","GUSG_CONTROL"
"3344",1606201259128643,1607261242373761,"1607261242523574","PLJA",0,0,0,0,0,"2","12_GUSG_CONTROL","GUSG_CONTROL"
"3345",1606201259128643,1607261242373761,"1607261242523574","HL",14,0,14,0.28,28,"2","12_GUSG_CONTROL","GUSG_CONTROL"
"3346",1606201259128643,1607261242373761,"1607261242523574","AGCR",0,0,0,0,0,"2","12_GUSG_CONTROL","GUSG_CONTROL"
"3347",1606201259128643,1607261242373761,"1607261242523574","PLPA2",0,0,0,0,0,"2","12_GUSG_CONTROL","GUSG_CONTROL"
"3348",1606201259128643,1607261242373761,"1607261242523574","SATR12",0,0,0,0,0,"2","12_GUSG_CONTROL","GUSG_CONTROL"
"3349",1606201259128643,1607261242373761,"1607261242523574","POFE",0,0,0,0,0,"2","12_GUSG_CONTROL","GUSG_CONTROL"
"3350",1606201259128643,1607261242373761,"1607261242523574","ARNO4",0,0,0,0,0,"2","12_GUSG_CONTROL","GUSG_CONTROL"
"3351",1606201259128643,1607261242373761,"1607261242523574","IPRO",0,0,0,0,0,"2","12_GUSG_CONTROL","GUSG_CONTROL"
"3352",1606201259128643,1607261242373761,"1607261242527526","WL",1,0,1,0.02,2,"3","12_GUSG_CONTROL","GUSG_CONTROL"
"3353",1606201259128643,1607261242373761,"1607261242527526","None",18,0,18,0.36,36,"3","12_GUSG_CONTROL","GUSG_CONTROL"
"3354",1606201259128643,1607261242373761,"1607261242527526","LEMO3",0,0,0,0,0,"3","12_GUSG_CONTROL","GUSG_CONTROL"
"3355",1606201259128643,1607261242373761,"1607261242527526","CRMI",0,0,0,0,0,"3","12_GUSG_CONTROL","GUSG_CONTROL"
"3356",1606201259128643,1607261242373761,"1607261242527526","BOGR2",0,0,0,0,0,"3","12_GUSG_CONTROL","GUSG_CONTROL"
"3357",1606201259128643,1607261242373761,"1607261242527526","UNKM",0,0,0,0,0,"3","12_GUSG_CONTROL","GUSG_CONTROL"
"3358",1606201259128643,1607261242373761,"1607261242527526","ASTRA2",0,0,0,0,0,"3","12_GUSG_CONTROL","GUSG_CONTROL"
"3359",1606201259128643,1607261242373761,"1607261242527526","S",0,0,0,0,0,"3","12_GUSG_CONTROL","GUSG_CONTROL"
"3360",1606201259128643,1607261242373761,"1607261242527526","SAUU3",0,0,0,0,0,"3","12_GUSG_CONTROL","GUSG_CONTROL"
"3361",1606201259128643,1607261242373761,"1607261242527526","PHAU3",0,0,0,0,0,"3","12_GUSG_CONTROL","GUSG_CONTROL"
"3362",1606201259128643,1607261242373761,"1607261242527526","PHLO2",0,0,0,0,0,"3","12_GUSG_CONTROL","GUSG_CONTROL"
"3363",1606201259128643,1607261242373761,"1607261242527526","PHRE9",0,0,0,0,0,"3","12_GUSG_CONTROL","GUSG_CONTROL"
"3364",1606201259128643,1607261242373761,"1607261242527526","KRLA2",0,0,0,0,0,"3","12_GUSG_CONTROL","GUSG_CONTROL"
"3365",1606201259128643,1607261242373761,"1607261242527526","ELEL5",2,0,2,0.04,4,"3","12_GUSG_CONTROL","GUSG_CONTROL"
"3366",1606201259128643,1607261242373761,"1607261242527526","PIED",0,0,0,0,0,"3","12_GUSG_CONTROL","GUSG_CONTROL"
"3367",1606201259128643,1607261242373761,"1607261242527526","PHHOC",0,0,0,0,0,"3","12_GUSG_CONTROL","GUSG_CONTROL"
"3368",1606201259128643,1607261242373761,"1607261242527526","POFE",0,0,0,0,0,"3","12_GUSG_CONTROL","GUSG_CONTROL"
"3369",1606201259128643,1607261242373761,"1607261242527526","LESA4",0,0,0,0,0,"3","12_GUSG_CONTROL","GUSG_CONTROL"
"3370",1606201259128643,1607261242373761,"1607261242527526","ERNA10",0,0,0,0,0,"3","12_GUSG_CONTROL","GUSG_CONTROL"
"3371",1606201259128643,1607261242373761,"1607261242527526","PIDE4",0,0,0,0,0,"3","12_GUSG_CONTROL","GUSG_CONTROL"
"3372",1606201259128643,1607261242373761,"1607261242527526","HECO26",0,0,0,0,0,"3","12_GUSG_CONTROL","GUSG_CONTROL"
"3373",1606201259128643,1607261242373761,"1607261242527526","SATR12",0,0,0,0,0,"3","12_GUSG_CONTROL","GUSG_CONTROL"
"3374",1606201259128643,1607261242373761,"1607261242527526","ARFR4",0,0,0,0,0,"3","12_GUSG_CONTROL","GUSG_CONTROL"
"3375",1606201259128643,1607261242373761,"1607261242527526","LAOC3",0,0,0,0,0,"3","12_GUSG_CONTROL","GUSG_CONTROL"
"3376",1606201259128643,1607261242373761,"1607261242527526","UNKSEEDLING",0,0,0,0,0,"3","12_GUSG_CONTROL","GUSG_CONTROL"
"3377",1606201259128643,1607261242373761,"1607261242527526","PLPA2",0,0,0,0,0,"3","12_GUSG_CONTROL","GUSG_CONTROL"
"3378",1606201259128643,1607221316417331,"1607221316479947","ERIGE2",0,0,0,0,0,"3","11_GUSG_CONTROL","GUSG_CONTROL"
"3379",1606201259128643,1607221316417331,"1607221316479947","SAVE4",0,0,0,0,0,"3","11_GUSG_CONTROL","GUSG_CONTROL"
"3380",1606201259128643,1607221316417331,"1607221316479947","ADLE",0,0,0,0,0,"3","11_GUSG_CONTROL","GUSG_CONTROL"
"3381",1606201259128643,1607221316417331,"1607221316479947","ARNO4",0,0,0,0,0,"3","11_GUSG_CONTROL","GUSG_CONTROL"
"3382",1606201259128643,1607221316417331,"1607221316479947","PHHOC",0,0,0,0,0,"3","11_GUSG_CONTROL","GUSG_CONTROL"
"3383",1606201259128643,1607221316417331,"1607221316479947","ERIGERON SP.",0,0,0,0,0,"3","11_GUSG_CONTROL","GUSG_CONTROL"
"3384",1606201259128643,1607221316417331,"1607221316479947","POFE",0,0,0,0,0,"3","11_GUSG_CONTROL","GUSG_CONTROL"
"3385",1606201259128643,1607221316417331,"1607221316479947","PHLO2",0,0,0,0,0,"3","11_GUSG_CONTROL","GUSG_CONTROL"
"3386",1606201259128643,1607221316417331,"1607221316479947","SCLI",0,0,0,0,0,"3","11_GUSG_CONTROL","GUSG_CONTROL"
"3387",1606201259128643,1607221316417331,"1607221316479947","PIED",0,0,0,0,0,"3","11_GUSG_CONTROL","GUSG_CONTROL"
"3388",1606201259128643,1607221316417331,"1607221316479947","HECO26",0,0,0,0,0,"3","11_GUSG_CONTROL","GUSG_CONTROL"
"3389",1606201259128643,1607221316417331,"1607221316479947","PLPA2",0,0,0,0,0,"3","11_GUSG_CONTROL","GUSG_CONTROL"
"3390",1606201259128643,1607221316417331,"1607221316479947","PLJA",0,0,0,0,0,"3","11_GUSG_CONTROL","GUSG_CONTROL"
"3391",1606201259128643,1607221316417331,"1607221316479947","SATR12",0,0,0,0,0,"3","11_GUSG_CONTROL","GUSG_CONTROL"
"3392",1606201259128643,1607221316417331,"1607221316479947","ARFR4",0,0,0,0,0,"3","11_GUSG_CONTROL","GUSG_CONTROL"
"3393",1606201259128643,1607221316417331,"1607221316479947","IPPU4",0,0,0,0,0,"3","11_GUSG_CONTROL","GUSG_CONTROL"
"3394",1606201259128643,1607221316417331,"1607221316479947","AGCR",0,0,0,0,0,"3","11_GUSG_CONTROL","GUSG_CONTROL"
"3395",1606201259128643,1607261242373761,"1607261242523574","LAOC3",0,0,0,0,0,"2","12_GUSG_CONTROL","GUSG_CONTROL"
"3396",1606201259128643,1607261242373761,"1607261242523574","LEMO3",0,0,0,0,0,"2","12_GUSG_CONTROL","GUSG_CONTROL"
"3397",1606201259128643,1607261242373761,"1607261242523574","ASTRA01",0,0,0,0,0,"2","12_GUSG_CONTROL","GUSG_CONTROL"
"3398",1606201259128643,1607261242373761,"1607261242523574","S",0,0,0,0,0,"2","12_GUSG_CONTROL","GUSG_CONTROL"
"3399",1606201259128643,1607261242373761,"1607261242523574","ARTR2",2,0,2,0.04,4,"2","12_GUSG_CONTROL","GUSG_CONTROL"
"3400",1606201259128643,1607151106423529,"1607151107068357","ERIGERON SP.",0,0,0,0,0,"3","8_GUSG_CONTROL","GUSG_CONTROL"
"3401",1606201259128643,1607151106423529,"1607151107068357","ERLE10",0,0,0,0,0,"3","8_GUSG_CONTROL","GUSG_CONTROL"
"3402",1606201259128643,1607151106423529,"1607151107068357","LEMO2",0,0,0,0,0,"3","8_GUSG_CONTROL","GUSG_CONTROL"
"3403",1606201259128643,1607151106423529,"1607151107068357","HECO26",0,0,0,0,0,"3","8_GUSG_CONTROL","GUSG_CONTROL"
"3404",1606201259128643,1607221316417331,"1607221316473259","PHRE9",0,0,0,0,0,"2","11_GUSG_CONTROL","GUSG_CONTROL"
"3405",1606201259128643,1607221316417331,"1607221316473259","ASTRA",0,0,0,0,0,"2","11_GUSG_CONTROL","GUSG_CONTROL"
"3406",1606201259128643,1607221316417331,"1607221316473259","IPRO",0,0,0,0,0,"2","11_GUSG_CONTROL","GUSG_CONTROL"
"3407",1606201259128643,1607221316417331,"1607221316473259","ARTR2",5,0,5,0.1,10,"2","11_GUSG_CONTROL","GUSG_CONTROL"
"3408",1606201259128643,1607221316417331,"1607221316473259","SPCR",0,0,0,0,0,"2","11_GUSG_CONTROL","GUSG_CONTROL"
"3409",1606201259128643,1607221316417331,"1607221316473259","PHLO2",0,0,0,0,0,"2","11_GUSG_CONTROL","GUSG_CONTROL"
"3410",1606201259128643,1607221316417331,"1607221316473259","ASAM5",0,0,0,0,0,"2","11_GUSG_CONTROL","GUSG_CONTROL"
"3411",1606201259128643,1607221316417331,"1607221316473259","PHAU3",0,0,0,0,0,"2","11_GUSG_CONTROL","GUSG_CONTROL"
"3412",1606201259128643,1607221316417331,"1607221316473259","PIED",0,0,0,0,0,"2","11_GUSG_CONTROL","GUSG_CONTROL"
"3413",1606201259128643,1607221316417331,"1607221316473259","SATR12",0,0,0,0,0,"2","11_GUSG_CONTROL","GUSG_CONTROL"
"3414",1606201259128643,1607221316417331,"1607221316473259","ARPU9",0,0,0,0,0,"2","11_GUSG_CONTROL","GUSG_CONTROL"
"3415",1606201259128643,1607221316417331,"1607221316473259","SCLI",0,0,0,0,0,"2","11_GUSG_CONTROL","GUSG_CONTROL"
"3416",1606201259128643,1607221316417331,"1607221316473259","SAUU3",0,0,0,0,0,"2","11_GUSG_CONTROL","GUSG_CONTROL"
"3417",1606201259128643,1607221316417331,"1607221316473259","THAU3",0,0,0,0,0,"2","11_GUSG_CONTROL","GUSG_CONTROL"
"3418",1606201259128643,1607221316417331,"1607221316473259","SAVE4",0,0,0,0,0,"2","11_GUSG_CONTROL","GUSG_CONTROL"
"3419",1606201259128643,1607221316417331,"1607221316473259","TOAN",0,0,0,0,0,"2","11_GUSG_CONTROL","GUSG_CONTROL"
"3420",1606201259128643,1607221316417331,"1607221316473259","ASTRA2",0,0,0,0,0,"2","11_GUSG_CONTROL","GUSG_CONTROL"
"3421",1606201259128643,1607221316417331,"1607221316473259","SPCO",3,0,3,0.06,6,"2","11_GUSG_CONTROL","GUSG_CONTROL"
"3422",1606201259128643,1607221316417331,"1607221316473259","IPPU4",0,0,0,0,0,"2","11_GUSG_CONTROL","GUSG_CONTROL"
"3423",1606201259128643,1607221316417331,"1607221316473259","TRDU",0,0,0,0,0,"2","11_GUSG_CONTROL","GUSG_CONTROL"
"3424",1606201259128643,1607221316417331,"1607221316473259","ASTRA01",0,0,0,0,0,"2","11_GUSG_CONTROL","GUSG_CONTROL"
"3425",1606201259128643,1607221316417331,"1607221316473259","PHHOC",0,0,0,0,0,"2","11_GUSG_CONTROL","GUSG_CONTROL"
"3426",1606201259128643,1607221316417331,"1607221316473259","HYFI",0,0,0,0,0,"2","11_GUSG_CONTROL","GUSG_CONTROL"
"3427",1606201259128643,1607221316417331,"1607221316473259","JUOS",0,0,0,0,0,"2","11_GUSG_CONTROL","GUSG_CONTROL"
"3428",1606201259128643,1607221316417331,"1607221316473259","HL",29,1,30,0.6,60,"2","11_GUSG_CONTROL","GUSG_CONTROL"
"3429",1606201259128643,1607221316417331,"1607221316473259","PLJA",0,0,0,0,0,"2","11_GUSG_CONTROL","GUSG_CONTROL"
"3430",1606201259128643,1607221316417331,"1607221316473259","PIDE4",0,0,0,0,0,"2","11_GUSG_CONTROL","GUSG_CONTROL"
"3431",1606201259128643,1607221316417331,"1607221316473259","MAVU",0,0,0,0,0,"2","11_GUSG_CONTROL","GUSG_CONTROL"
"3432",1606201259128643,1607221316417331,"1607221316473259","PLPA2",0,0,0,0,0,"2","11_GUSG_CONTROL","GUSG_CONTROL"
"3433",1606201259128643,1607221316417331,"1607221316473259","ATCA2",1,0,1,0.02,2,"2","11_GUSG_CONTROL","GUSG_CONTROL"
"3434",1606201259128643,1607221316417331,"1607221316473259","LAOC3",0,0,0,0,0,"2","11_GUSG_CONTROL","GUSG_CONTROL"
"3435",1606201259128643,1607221316417331,"1607221316473259","ATCO",0,0,0,0,0,"2","11_GUSG_CONTROL","GUSG_CONTROL"
"3436",1606201259128643,1607221316417331,"1607221316473259","KRLA2",3,0,3,0.06,6,"2","11_GUSG_CONTROL","GUSG_CONTROL"
"3437",1606201259128643,1607221316417331,"1607221316473259","BRTE",5,0,5,0.1,10,"2","11_GUSG_CONTROL","GUSG_CONTROL"
"3438",1606201259128643,1607221316417331,"1607221316473259","WL",2,0,2,0.04,4,"2","11_GUSG_CONTROL","GUSG_CONTROL"
"3439",1606201259128643,1607221316417331,"1607221316473259","DEPI",0,0,0,0,0,"2","11_GUSG_CONTROL","GUSG_CONTROL"
"3440",1606201259128643,1607221316417331,"1607221316473259","UNKSEEDLING",0,0,0,0,0,"2","11_GUSG_CONTROL","GUSG_CONTROL"
"3441",1606201259128643,1607221316417331,"1607221316473259","ELEL5",13,0,13,0.26,26,"2","11_GUSG_CONTROL","GUSG_CONTROL"
"3442",1606201259128643,1607221316417331,"1607221316473259","BOGR2",0,0,0,0,0,"2","11_GUSG_CONTROL","GUSG_CONTROL"
"3443",1606201259128643,1607221316417331,"1607221316473259","LEMO2",0,0,0,0,0,"2","11_GUSG_CONTROL","GUSG_CONTROL"
"3444",1606201259128643,1607221316417331,"1607221316473259","PEBR9",0,0,0,0,0,"2","11_GUSG_CONTROL","GUSG_CONTROL"
"3445",1606201259128643,1607221316417331,"1607221316473259","LARE",0,0,0,0,0,"2","11_GUSG_CONTROL","GUSG_CONTROL"
"3446",1606201259128643,1607221316417331,"1607221316473259","ERCO27",0,0,0,0,0,"2","11_GUSG_CONTROL","GUSG_CONTROL"
"3447",1606201259128643,1607221316417331,"1607221316473259","POFE",0,0,0,0,0,"2","11_GUSG_CONTROL","GUSG_CONTROL"
"3448",1606201259128643,1607221316417331,"1607221316473259","UNKM",0,0,0,0,0,"2","11_GUSG_CONTROL","GUSG_CONTROL"
"3449",1606201259128643,1607221316417331,"1607221316473259","PASM",3,0,3,0.06,6,"2","11_GUSG_CONTROL","GUSG_CONTROL"
"3450",1606201259128643,1607221316417331,"1607221316473259","COWRW",0,0,0,0,0,"2","11_GUSG_CONTROL","GUSG_CONTROL"
"3451",1606201259128643,1607221316417331,"1607221316473259","LEMO3",0,0,0,0,0,"2","11_GUSG_CONTROL","GUSG_CONTROL"
"3452",1606201259128643,1607221316417331,"1607221316473259","ERLO4",0,0,0,0,0,"2","11_GUSG_CONTROL","GUSG_CONTROL"
"3453",1606201259128643,1607221316417331,"1607221316473259","None",11,0,11,0.22,22,"2","11_GUSG_CONTROL","GUSG_CONTROL"
"3454",1606201259128643,1607221316417331,"1607221316473259","ERIGERON SP.",0,0,0,0,0,"2","11_GUSG_CONTROL","GUSG_CONTROL"
"3455",1606201259128643,1607221316417331,"1607221316473259","VUOC",0,0,0,0,0,"2","11_GUSG_CONTROL","GUSG_CONTROL"
"3456",1606201259128643,1607221316417331,"1607221316473259","ERPU9",0,0,0,0,0,"2","11_GUSG_CONTROL","GUSG_CONTROL"
"3457",1606201259128643,1607221316417331,"1607221316473259","ARNO4",0,0,0,0,0,"2","11_GUSG_CONTROL","GUSG_CONTROL"
"3458",1606201259128643,1607221316417331,"1607221316473259","BUNKF01",0,0,0,0,0,"2","11_GUSG_CONTROL","GUSG_CONTROL"
"3459",1606201259128643,1607221316417331,"1607221316473259","ERNA10",0,0,0,0,0,"2","11_GUSG_CONTROL","GUSG_CONTROL"
"3460",1606201259128643,1607221316417331,"1607221316473259","ERCI6",0,0,0,0,0,"2","11_GUSG_CONTROL","GUSG_CONTROL"
"3461",1606201259128643,1607221316417331,"1607221316473259","OPPO",0,0,0,0,0,"2","11_GUSG_CONTROL","GUSG_CONTROL"
"3462",1606201259128643,1607221316417331,"1607221316473259","CRMI",0,0,0,0,0,"2","11_GUSG_CONTROL","GUSG_CONTROL"
"3463",1606201259128643,1607261242373761,"1607261242528298","ERIGERON SP.",0,0,0,0,0,"1","12_GUSG_CONTROL","GUSG_CONTROL"
"3464",1606201259128643,1607261242373761,"1607261242528298","ARTR2",8,0,8,0.16,16,"1","12_GUSG_CONTROL","GUSG_CONTROL"
"3465",1606201259128643,1607261242373761,"1607261242528298","LAOC3",0,0,0,0,0,"1","12_GUSG_CONTROL","GUSG_CONTROL"
"3466",1606201259128643,1607261242373761,"1607261242528298","DEPI",0,0,0,0,0,"1","12_GUSG_CONTROL","GUSG_CONTROL"
"3467",1606201259128643,1607261242373761,"1607261242528298","PEBR9",0,0,0,0,0,"1","12_GUSG_CONTROL","GUSG_CONTROL"
"3468",1606201259128643,1607261242373761,"1607261242528298","BOGR2",0,0,0,0,0,"1","12_GUSG_CONTROL","GUSG_CONTROL"
"3469",1606201259128643,1607261242373761,"1607261242528298","MAPI",0,0,0,0,0,"1","12_GUSG_CONTROL","GUSG_CONTROL"
"3470",1606201259128643,1607261242373761,"1607261242528298","SAUU3",0,0,0,0,0,"1","12_GUSG_CONTROL","GUSG_CONTROL"
"3471",1606201259128643,1607261242373761,"1607261242528298","ELEL5",0,0,0,0,0,"1","12_GUSG_CONTROL","GUSG_CONTROL"
"3472",1606201259128643,1607261242373761,"1607261242528298","PASM",0,0,0,0,0,"1","12_GUSG_CONTROL","GUSG_CONTROL"
"3473",1606201259128643,1607261242373761,"1607261242528298","SPCR",0,0,0,0,0,"1","12_GUSG_CONTROL","GUSG_CONTROL"
"3474",1606201259128643,1607261242373761,"1607261242528298","LESA4",0,0,0,0,0,"1","12_GUSG_CONTROL","GUSG_CONTROL"
"3475",1606201259128643,1607261242373761,"1607261242528298","CRMI",0,0,0,0,0,"1","12_GUSG_CONTROL","GUSG_CONTROL"
"3476",1606201259128643,1607261242373761,"1607261242528298","CHER2",0,0,0,0,0,"1","12_GUSG_CONTROL","GUSG_CONTROL"
"3477",1606201259128643,1607261242373761,"1607261242528298","ERPU9",0,0,0,0,0,"1","12_GUSG_CONTROL","GUSG_CONTROL"
"3478",1606201259128643,1607261242373761,"1607261242528298","IPPU4",0,0,0,0,0,"1","12_GUSG_CONTROL","GUSG_CONTROL"
"3479",1606201259128643,1607261242373761,"1607261242528298","ATCO",0,0,0,0,0,"1","12_GUSG_CONTROL","GUSG_CONTROL"
"3480",1606201259128643,1607261242373761,"1607261242528298","PIED",0,0,0,0,0,"1","12_GUSG_CONTROL","GUSG_CONTROL"
"3481",1606201259128643,1607261242373761,"1607261242528298","AGCR",0,0,0,0,0,"1","12_GUSG_CONTROL","GUSG_CONTROL"
"3482",1606201259128643,1607261242373761,"1607261242528298","ORFA",0,0,0,0,0,"1","12_GUSG_CONTROL","GUSG_CONTROL"
"3483",1606201259128643,1607261242373761,"1607261242528298","MAVU",0,0,0,0,0,"1","12_GUSG_CONTROL","GUSG_CONTROL"
"3484",1606201259128643,1607261242373761,"1607261242528298","UNKM",0,0,0,0,0,"1","12_GUSG_CONTROL","GUSG_CONTROL"
"3485",1606201259128643,1607261242373761,"1607261242528298","ASTRA01",0,0,0,0,0,"1","12_GUSG_CONTROL","GUSG_CONTROL"
"3486",1606201259128643,1607261242373761,"1607261242528298","HYFI",0,0,0,0,0,"1","12_GUSG_CONTROL","GUSG_CONTROL"
"3487",1606201259128643,1607261242373761,"1607261242528298","IPRO",0,0,0,0,0,"1","12_GUSG_CONTROL","GUSG_CONTROL"
"3488",1606201259128643,1607261242373761,"1607261242528298","OPPO",1,0,1,0.02,2,"1","12_GUSG_CONTROL","GUSG_CONTROL"
"3489",1606201259128643,1607261242373761,"1607261242528298","ERCI6",0,0,0,0,0,"1","12_GUSG_CONTROL","GUSG_CONTROL"
"3490",1606201259128643,1607261242373761,"1607261242528298","CHDE2",0,0,0,0,0,"1","12_GUSG_CONTROL","GUSG_CONTROL"
"3491",1606201259128643,1607261242373761,"1607261242528298","ADLE",0,0,0,0,0,"1","12_GUSG_CONTROL","GUSG_CONTROL"
"3492",1606201259128643,1607261242373761,"1607261242528298","BUNKF01",0,0,0,0,0,"1","12_GUSG_CONTROL","GUSG_CONTROL"
"3493",1606201259128643,1607261242373761,"1607261242528298","ATCA2",0,0,0,0,0,"1","12_GUSG_CONTROL","GUSG_CONTROL"
"3494",1606201259128643,1607261242373761,"1607261242528298","PEPU7",5,0,5,0.1,10,"1","12_GUSG_CONTROL","GUSG_CONTROL"
"3495",1606201259128643,1607261242373761,"1607261242528298","CHVI8",1,0,1,0.02,2,"1","12_GUSG_CONTROL","GUSG_CONTROL"
